"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087593","LA PLATA, AR","1974-06-20","0.00",,"53",,
"ARM00087593","LA PLATA, AR","1974-06-21","0.00",,"54",,"43"
"ARM00087593","LA PLATA, AR","1974-06-22","0.00",,"54",,"39"
"ARM00087593","LA PLATA, AR","1974-06-23","0.00",,"50",,"41"
"ARM00087593","LA PLATA, AR","1974-06-25","0.00",,"50",,"36"
"ARM00087593","LA PLATA, AR","1974-06-26","0.00",,"53",,
"ARM00087593","LA PLATA, AR","1974-06-27",,,"55",,
"ARM00087593","LA PLATA, AR","1974-06-28",,,"55",,"52"
"ARM00087593","LA PLATA, AR","1974-06-29",,,"60",,
"ARM00087593","LA PLATA, AR","1974-06-30","0.00",,"63",,"59"
"ARM00087593","LA PLATA, AR","1974-07-01",,,"66",,
"ARM00087593","LA PLATA, AR","1974-07-02","0.00",,"65",,"64"
"ARM00087593","LA PLATA, AR","1974-07-03","0.83",,"55","68","54"
"ARM00087593","LA PLATA, AR","1974-07-04","0.28",,"56",,"54"
"ARM00087593","LA PLATA, AR","1974-07-05","0.47",,"62",,"54"
"ARM00087593","LA PLATA, AR","1974-07-06","0.00",,"61",,
"ARM00087593","LA PLATA, AR","1974-07-07","0.00",,"60",,"57"
"ARM00087593","LA PLATA, AR","1974-07-08","0.00",,"63",,"54"
"ARM00087593","LA PLATA, AR","1974-07-09","0.00",,"66",,"59"
"ARM00087593","LA PLATA, AR","1974-07-10","0.00",,"57",,"50"
"ARM00087593","LA PLATA, AR","1974-07-11","0.91",,"62",,"57"
"ARM00087593","LA PLATA, AR","1974-07-12","0.08",,"65",,"57"
"ARM00087593","LA PLATA, AR","1974-07-13","0.00",,"63",,
"ARM00087593","LA PLATA, AR","1974-07-15",,,"52",,
"ARM00087593","LA PLATA, AR","1974-07-16","0.00",,"44",,"36"
"ARM00087593","LA PLATA, AR","1974-07-17","0.00",,"55",,"48"
"ARM00087593","LA PLATA, AR","1974-07-18",,,"43",,
"ARM00087593","LA PLATA, AR","1974-07-19","0.00",,"49",,"37"
"ARM00087593","LA PLATA, AR","1974-07-20","0.00",,"47",,"43"
"ARM00087593","LA PLATA, AR","1974-07-21","0.00",,"39",,"28"
"ARM00087593","LA PLATA, AR","1974-07-22","0.00",,"39",,"25"
"ARM00087593","LA PLATA, AR","1974-07-23","0.00",,"41",,"23"
"ARM00087593","LA PLATA, AR","1974-07-24",,,"43",,
"ARM00087593","LA PLATA, AR","1974-07-25",,,"43",,
"ARM00087593","LA PLATA, AR","1974-07-26","0.00",,"56",,"45"
"ARM00087593","LA PLATA, AR","1974-07-27",,,"57",,
"ARM00087593","LA PLATA, AR","1974-07-28",,,"60",,
"ARM00087593","LA PLATA, AR","1974-07-29",,,"59",,
"ARM00087593","LA PLATA, AR","1974-07-30",,,"51",,
"ARM00087593","LA PLATA, AR","1974-07-31",,,"52",,
"ARM00087593","LA PLATA, AR","1974-08-01","0.12",,"50",,"46"
"ARM00087593","LA PLATA, AR","1974-08-02","1.42",,"54",,"46"
"ARM00087593","LA PLATA, AR","1974-08-03","0.00",,"49",,
"ARM00087593","LA PLATA, AR","1974-08-04",,,"51",,"39"
"ARM00087593","LA PLATA, AR","1974-08-05",,,"49",,
"ARM00087593","LA PLATA, AR","1974-08-06","0.08",,"49",,"46"
"ARM00087593","LA PLATA, AR","1974-08-07","0.00",,"42",,
"ARM00087593","LA PLATA, AR","1974-08-08",,,"53",,
"ARM00087593","LA PLATA, AR","1974-08-09","0.00",,"49",,"39"
"ARM00087593","LA PLATA, AR","1974-08-10","0.00",,"54",,"41"
"ARM00087593","LA PLATA, AR","1974-08-11",,,"58",,
"ARM00087593","LA PLATA, AR","1974-08-12","0.00",,"59",,"45"
"ARM00087593","LA PLATA, AR","1974-08-13",,,"53",,
"ARM00087593","LA PLATA, AR","1974-08-14",,,"56",,
"ARM00087593","LA PLATA, AR","1974-08-15","0.00",,"43",,"36"
"ARM00087593","LA PLATA, AR","1974-08-16","0.00",,"48",,"30"
"ARM00087593","LA PLATA, AR","1974-08-17",,,"50",,
"ARM00087593","LA PLATA, AR","1974-08-18",,,"45",,
"ARM00087593","LA PLATA, AR","1974-08-19",,,"54",,
"ARM00087593","LA PLATA, AR","1974-08-20","0.00",,"59",,"37"
"ARM00087593","LA PLATA, AR","1974-08-21",,,"61",,
"ARM00087593","LA PLATA, AR","1974-08-22",,,"66",,
"ARM00087593","LA PLATA, AR","1974-08-23",,,"67",,
"ARM00087593","LA PLATA, AR","1974-08-24",,,"56",,
"ARM00087593","LA PLATA, AR","1974-08-25",,,"58",,
"ARM00087593","LA PLATA, AR","1974-08-26",,,"61",,
"ARM00087593","LA PLATA, AR","1974-08-27",,,"56",,
"ARM00087593","LA PLATA, AR","1974-08-28",,,"48",,"36"
"ARM00087593","LA PLATA, AR","1974-08-29",,,"54",,
"ARM00087593","LA PLATA, AR","1974-08-30",,,"49",,
"ARM00087593","LA PLATA, AR","1974-08-31","0.08",,"47",,
"ARM00087593","LA PLATA, AR","1974-09-01","0.00",,"47",,"30"
"ARM00087593","LA PLATA, AR","1974-09-02",,,"39",,
"ARM00087593","LA PLATA, AR","1974-09-03",,,"51",,
"ARM00087593","LA PLATA, AR","1974-09-05","0.00",,"55",,"41"
"ARM00087593","LA PLATA, AR","1974-09-06",,,"49",,
"ARM00087593","LA PLATA, AR","1974-09-07","0.00",,"54",,"39"
"ARM00087593","LA PLATA, AR","1974-09-08","0.00",,"53",,"41"
"ARM00087593","LA PLATA, AR","1974-09-09","0.00",,"48",,"32"
"ARM00087593","LA PLATA, AR","1974-09-10",,,"54",,
"ARM00087593","LA PLATA, AR","1974-09-11","0.00",,"60",,"50"
"ARM00087593","LA PLATA, AR","1974-09-12",,,"56",,
"ARM00087593","LA PLATA, AR","1974-09-13",,,"55",,
"ARM00087593","LA PLATA, AR","1974-09-14","0.00",,"57",,"46"
"ARM00087593","LA PLATA, AR","1974-09-15",,,"54",,
"ARM00087593","LA PLATA, AR","1974-09-16",,,"57",,
"ARM00087593","LA PLATA, AR","1974-09-17",,,"52",,
"ARM00087593","LA PLATA, AR","1974-09-18","0.12",,"56",,"50"
"ARM00087593","LA PLATA, AR","1974-09-19","0.00",,"53",,"36"
"ARM00087593","LA PLATA, AR","1974-09-20",,,"62",,
"ARM00087593","LA PLATA, AR","1974-09-21","0.20",,"61",,"48"
"ARM00087593","LA PLATA, AR","1974-09-22","0.00",,"52",,"46"
"ARM00087593","LA PLATA, AR","1974-09-23","0.16",,"53",,"50"
"ARM00087593","LA PLATA, AR","1974-09-24","0.00",,"57",,
"ARM00087593","LA PLATA, AR","1974-09-25",,,"54",,
"ARM00087593","LA PLATA, AR","1974-09-26",,,"62",,
"ARM00087593","LA PLATA, AR","1974-09-27",,,"63",,
"ARM00087593","LA PLATA, AR","1974-09-28","0.00",,"56",,"48"
"ARM00087593","LA PLATA, AR","1974-09-29","0.00",,"51",,"39"
"ARM00087593","LA PLATA, AR","1974-09-30",,,"52",,
"ARM00087593","LA PLATA, AR","1974-10-01",,,"58",,
"ARM00087593","LA PLATA, AR","1974-10-02","0.00",,"59",,"45"
"ARM00087593","LA PLATA, AR","1974-10-03",,,"62",,
"ARM00087593","LA PLATA, AR","1974-10-04","0.00",,"61",,"50"
"ARM00087593","LA PLATA, AR","1974-10-05","0.39",,"55",,"50"
"ARM00087593","LA PLATA, AR","1974-10-06","0.00",,"56",,"32"
"ARM00087593","LA PLATA, AR","1974-10-11","0.00",,"62",,"55"
"ARM00087593","LA PLATA, AR","1974-10-12","0.00",,"63",,"55"
"ARM00087593","LA PLATA, AR","1974-10-13","0.00",,"65",,"57"
"ARM00087593","LA PLATA, AR","1974-10-14","0.00",,"65",,"50"
"ARM00087593","LA PLATA, AR","1974-10-15","0.00",,"64",,"59"
"ARM00087593","LA PLATA, AR","1974-10-16",,,"58",,
"ARM00087593","LA PLATA, AR","1974-10-17","0.04",,"57",,"50"
"ARM00087593","LA PLATA, AR","1974-10-18","0.00",,"68",,"45"
"ARM00087593","LA PLATA, AR","1974-10-19","0.00",,"65",,"54"
"ARM00087593","LA PLATA, AR","1974-10-21",,,"63",,
"ARM00087593","LA PLATA, AR","1974-10-22",,,"68",,
"ARM00087593","LA PLATA, AR","1974-10-23",,,"64",,
"ARM00087593","LA PLATA, AR","1974-10-24","1.02",,"56",,"45"
"ARM00087593","LA PLATA, AR","1974-10-25","0.00",,"59",,
"ARM00087593","LA PLATA, AR","1974-10-26",,,"63",,
"ARM00087593","LA PLATA, AR","1974-10-27",,,"70",,
"ARM00087593","LA PLATA, AR","1974-10-28","0.00",,"68",,"59"
"ARM00087593","LA PLATA, AR","1974-10-29",,,"58",,
"ARM00087593","LA PLATA, AR","1974-10-30",,,"75",,
"ARM00087593","LA PLATA, AR","1974-10-31","0.00",,"61",,"45"
"ARM00087593","LA PLATA, AR","1974-11-01",,,"65",,
"ARM00087593","LA PLATA, AR","1974-11-02",,,"76",,
"ARM00087593","LA PLATA, AR","1974-11-03",,,"81",,
"ARM00087593","LA PLATA, AR","1974-11-04",,,"54",,
"ARM00087593","LA PLATA, AR","1974-11-05",,,"60",,
"ARM00087593","LA PLATA, AR","1974-11-06","0.00",,"66",,"54"
"ARM00087593","LA PLATA, AR","1974-11-07",,,"74",,
"ARM00087593","LA PLATA, AR","1974-11-08",,,"67",,
"ARM00087593","LA PLATA, AR","1974-11-09",,,"70",,
"ARM00087593","LA PLATA, AR","1974-11-10","0.00",,"73",,"59"
"ARM00087593","LA PLATA, AR","1974-11-11",,,"68",,
"ARM00087593","LA PLATA, AR","1974-11-12",,,"67",,
"ARM00087593","LA PLATA, AR","1974-11-13",,,"65",,
"ARM00087593","LA PLATA, AR","1974-11-14","0.00",,"63",,"50"
"ARM00087593","LA PLATA, AR","1974-11-15",,,"68",,
"ARM00087593","LA PLATA, AR","1974-11-16","0.00",,"70",,"54"
"ARM00087593","LA PLATA, AR","1974-11-17","0.00",,"71",,"55"
"ARM00087593","LA PLATA, AR","1974-11-18",,,"63",,
"ARM00087593","LA PLATA, AR","1974-11-19","0.00",,"63",,"43"
"ARM00087593","LA PLATA, AR","1974-11-20",,,"67",,
"ARM00087593","LA PLATA, AR","1974-11-21",,,"67",,
"ARM00087593","LA PLATA, AR","1974-11-22","0.00",,"68",,"45"
"ARM00087593","LA PLATA, AR","1974-11-23",,,"80",,
"ARM00087593","LA PLATA, AR","1974-11-24","0.12",,"73",,"59"
"ARM00087593","LA PLATA, AR","1974-11-25","0.00",,"82",,
"ARM00087593","LA PLATA, AR","1974-11-26","0.00",,"79",,"57"
"ARM00087593","LA PLATA, AR","1974-11-27","0.39",,"60",,"54"
"ARM00087593","LA PLATA, AR","1974-11-28","0.00",,"63",,
"ARM00087593","LA PLATA, AR","1974-11-29","0.00",,"68",,"57"
"ARM00087593","LA PLATA, AR","1974-11-30",,,"74",,
"ARM00087593","LA PLATA, AR","1974-12-01",,,"68",,
"ARM00087593","LA PLATA, AR","1974-12-02",,,"65",,
"ARM00087593","LA PLATA, AR","1974-12-03",,,"59",,
"ARM00087593","LA PLATA, AR","1974-12-04","0.00",,"77",,"57"
"ARM00087593","LA PLATA, AR","1974-12-05",,,"83",,
"ARM00087593","LA PLATA, AR","1974-12-06",,,"76",,
"ARM00087593","LA PLATA, AR","1974-12-07","0.00",,"81",,"64"
"ARM00087593","LA PLATA, AR","1974-12-08","0.00",,"78",,"66"
"ARM00087593","LA PLATA, AR","1974-12-09","0.00",,"63",,
"ARM00087593","LA PLATA, AR","1974-12-10",,,"53",,
"ARM00087593","LA PLATA, AR","1974-12-11",,,"60",,"54"
"ARM00087593","LA PLATA, AR","1974-12-12",,,"66",,
"ARM00087593","LA PLATA, AR","1974-12-14",,,"70",,
"ARM00087593","LA PLATA, AR","1974-12-15",,,"76",,
"ARM00087593","LA PLATA, AR","1974-12-17",,,"60",,
"ARM00087593","LA PLATA, AR","1974-12-18","0.00",,"62",,"43"
"ARM00087593","LA PLATA, AR","1974-12-19",,,"72",,
"ARM00087593","LA PLATA, AR","1974-12-20","0.00",,"76",,"61"
"ARM00087593","LA PLATA, AR","1974-12-21","0.04",,"79",,"63"
"ARM00087593","LA PLATA, AR","1974-12-22","0.00",,"87",,
"ARM00087593","LA PLATA, AR","1974-12-23",,,"82",,
"ARM00087593","LA PLATA, AR","1974-12-24","0.00",,"81",,"68"
"ARM00087593","LA PLATA, AR","1974-12-25","0.00",,"81",,
"ARM00087593","LA PLATA, AR","1974-12-26","0.00",,"87",,"68"
"ARM00087593","LA PLATA, AR","1974-12-27",,,"74",,
"ARM00087593","LA PLATA, AR","1974-12-28","0.00",,"71",,"50"
"ARM00087593","LA PLATA, AR","1974-12-29","0.00",,"71",,"52"
"ARM00087593","LA PLATA, AR","1974-12-30","0.00",,"78",,"64"
"ARM00087593","LA PLATA, AR","1974-12-31",,,"71",,
"ARM00087593","LA PLATA, AR","1975-01-01","0.00",,"69",,"45"
"ARM00087593","LA PLATA, AR","1975-01-02","0.00",,"76",,"64"
"ARM00087593","LA PLATA, AR","1975-01-03",,,"82",,
"ARM00087593","LA PLATA, AR","1975-01-04","0.00",,"78",,"72"
"ARM00087593","LA PLATA, AR","1975-01-05","0.00",,"75",,"50"
"ARM00087593","LA PLATA, AR","1975-01-06","0.00",,"78",,"68"
"ARM00087593","LA PLATA, AR","1975-01-07",,,"81",,
"ARM00087593","LA PLATA, AR","1975-01-08",,,"77",,
"ARM00087593","LA PLATA, AR","1975-01-09","0.00",,"67",,"63"
"ARM00087593","LA PLATA, AR","1975-01-10","2.09",,"61",,"59"
"ARM00087593","LA PLATA, AR","1975-01-13",,,"78",,
"ARM00087593","LA PLATA, AR","1975-01-14","0.00",,"78",,"64"
"ARM00087593","LA PLATA, AR","1975-01-15","0.00",,"91",,"72"
"ARM00087593","LA PLATA, AR","1975-01-21",,,"83",,
"ARM00087593","LA PLATA, AR","1975-01-22",,,"81",,
"ARM00087593","LA PLATA, AR","1975-01-23",,,"86",,
"ARM00087593","LA PLATA, AR","1975-01-24",,,"81",,
"ARM00087593","LA PLATA, AR","1975-01-28",,,"73",,
"ARM00087593","LA PLATA, AR","1975-01-29",,,"78",,
"ARM00087593","LA PLATA, AR","1975-01-30",,,"76",,"68"
"ARM00087593","LA PLATA, AR","1975-01-31",,,"79",,"72"
"ARM00087593","LA PLATA, AR","1975-02-01",,,"83",,
"ARM00087593","LA PLATA, AR","1975-02-03",,,"79",,
"ARM00087593","LA PLATA, AR","1975-02-04",,,"67",,"59"
"ARM00087593","LA PLATA, AR","1975-02-05",,,"73",,
"ARM00087593","LA PLATA, AR","1975-02-06",,,"76",,"64"
"ARM00087593","LA PLATA, AR","1975-02-07",,,"77",,"66"
"ARM00087593","LA PLATA, AR","1975-02-08",,,"77",,
"ARM00087593","LA PLATA, AR","1975-02-09",,,"82",,
"ARM00087593","LA PLATA, AR","1975-02-10",,,"78",,
"ARM00087593","LA PLATA, AR","1975-02-11",,,"70",,"68"
"ARM00087593","LA PLATA, AR","1975-02-12",,,"73",,
"ARM00087593","LA PLATA, AR","1975-02-13",,,"77",,
"ARM00087593","LA PLATA, AR","1975-02-14",,,"77",,"72"
"ARM00087593","LA PLATA, AR","1975-02-15",,,"69",,"63"
"ARM00087593","LA PLATA, AR","1975-02-16",,,"73",,"63"
"ARM00087593","LA PLATA, AR","1975-02-17",,,"72",,"57"
"ARM00087593","LA PLATA, AR","1975-02-18",,,"80",,"68"
"ARM00087593","LA PLATA, AR","1975-02-19",,,"77",,"70"
"ARM00087593","LA PLATA, AR","1975-02-20",,,"83",,"61"
"ARM00087593","LA PLATA, AR","1975-02-21",,,"72",,"61"
"ARM00087593","LA PLATA, AR","1975-02-22",,,"76",,
"ARM00087593","LA PLATA, AR","1975-02-23",,,"78",,"70"
"ARM00087593","LA PLATA, AR","1975-02-24",,,"62",,"54"
"ARM00087593","LA PLATA, AR","1975-02-25",,,"69",,"45"
"ARM00087593","LA PLATA, AR","1975-02-26",,,"69",,
"ARM00087593","LA PLATA, AR","1975-02-27",,,"77",,
"ARM00087593","LA PLATA, AR","1975-02-28",,,"78",,
"ARM00087593","LA PLATA, AR","1975-03-01",,,"79",,"66"
"ARM00087593","LA PLATA, AR","1975-03-02",,,"82",,"63"
"ARM00087593","LA PLATA, AR","1975-03-03",,,"82",,"70"
"ARM00087593","LA PLATA, AR","1975-03-04",,,"81",,"73"
"ARM00087593","LA PLATA, AR","1975-03-05",,,"71",,
"ARM00087593","LA PLATA, AR","1975-03-06",,,"67",,"59"
"ARM00087593","LA PLATA, AR","1975-03-07",,,"67",,"50"
"ARM00087593","LA PLATA, AR","1975-03-08",,,"70",,"52"
"ARM00087593","LA PLATA, AR","1975-03-09",,,"72",,
"ARM00087593","LA PLATA, AR","1975-03-10",,,"72",,"68"
"ARM00087593","LA PLATA, AR","1975-03-11",,,"77",,"68"
"ARM00087593","LA PLATA, AR","1975-03-12",,,"75",,
"ARM00087593","LA PLATA, AR","1975-03-13",,,"68",,"66"
"ARM00087593","LA PLATA, AR","1975-03-14",,,"71",,
"ARM00087593","LA PLATA, AR","1975-03-15",,,"66",,"59"
"ARM00087593","LA PLATA, AR","1975-03-16",,,"64",,"52"
"ARM00087593","LA PLATA, AR","1975-03-17",,,"69",,"64"
"ARM00087593","LA PLATA, AR","1975-03-18",,,"73",,
"ARM00087593","LA PLATA, AR","1975-03-19",,,"64",,
"ARM00087593","LA PLATA, AR","1975-03-20",,,"62",,"46"
"ARM00087593","LA PLATA, AR","1975-03-21",,,"67",,"54"
"ARM00087593","LA PLATA, AR","1975-03-22",,,"71",,
"ARM00087593","LA PLATA, AR","1975-03-23",,,"64",,"55"
"ARM00087593","LA PLATA, AR","1975-03-24",,,"59",,"46"
"ARM00087593","LA PLATA, AR","1975-03-25",,,"64",,"50"
"ARM00087593","LA PLATA, AR","1975-03-26",,,"66",,"57"
"ARM00087593","LA PLATA, AR","1975-03-27",,,"70",,"59"
"ARM00087593","LA PLATA, AR","1975-03-28",,,"70",,
"ARM00087593","LA PLATA, AR","1975-03-29",,,"70",,"64"
"ARM00087593","LA PLATA, AR","1975-03-30",,,"66",,"55"
"ARM00087593","LA PLATA, AR","1975-03-31",,,"65",,
"ARM00087593","LA PLATA, AR","1975-04-01",,,"64",,
"ARM00087593","LA PLATA, AR","1975-04-02",,,"63",,"52"
"ARM00087593","LA PLATA, AR","1975-04-03",,,"68",,
"ARM00087593","LA PLATA, AR","1975-04-04",,,"66",,"59"
"ARM00087593","LA PLATA, AR","1975-04-05",,,"70",,
"ARM00087593","LA PLATA, AR","1975-04-06",,,"69",,"63"
"ARM00087593","LA PLATA, AR","1975-04-07",,,"70",,
"ARM00087593","LA PLATA, AR","1975-04-08",,,"58",,"52"
"ARM00087593","LA PLATA, AR","1975-04-09",,,"63",,"46"
"ARM00087593","LA PLATA, AR","1975-04-10",,,"65",,"50"
"ARM00087593","LA PLATA, AR","1975-04-11",,,"60",,
"ARM00087593","LA PLATA, AR","1975-04-12",,,"59",,"41"
"ARM00087593","LA PLATA, AR","1975-04-13",,,"66",,"55"
"ARM00087593","LA PLATA, AR","1975-04-14",,,"58",,"48"
"ARM00087593","LA PLATA, AR","1975-04-15",,,"60",,"43"
"ARM00087593","LA PLATA, AR","1975-04-16",,,"64",,
"ARM00087593","LA PLATA, AR","1975-04-17",,,"68",,"57"
"ARM00087593","LA PLATA, AR","1975-04-18",,,"63",,
"ARM00087593","LA PLATA, AR","1975-04-19",,,"70",,"48"
"ARM00087593","LA PLATA, AR","1975-04-20",,,"71",,"64"
"ARM00087593","LA PLATA, AR","1975-04-21",,,"73",,
"ARM00087593","LA PLATA, AR","1975-04-22",,,"64",,
"ARM00087593","LA PLATA, AR","1975-04-23",,,"61",,"46"
"ARM00087593","LA PLATA, AR","1975-04-24",,,"66",,"54"
"ARM00087593","LA PLATA, AR","1975-04-25",,,"69",,"59"
"ARM00087593","LA PLATA, AR","1975-04-26",,,"65",,"61"
"ARM00087593","LA PLATA, AR","1975-04-27",,,"65",,
"ARM00087593","LA PLATA, AR","1975-04-28",,,"66",,"57"
"ARM00087593","LA PLATA, AR","1975-04-29",,,"54",,
"ARM00087593","LA PLATA, AR","1975-04-30",,,"47",,
"ARM00087593","LA PLATA, AR","1975-05-01",,,"51",,
"ARM00087593","LA PLATA, AR","1975-05-02",,,"54",,"43"
"ARM00087593","LA PLATA, AR","1975-05-03",,,"56",,"43"
"ARM00087593","LA PLATA, AR","1975-05-04",,,"53",,
"ARM00087593","LA PLATA, AR","1975-05-05",,,"58",,
"ARM00087593","LA PLATA, AR","1975-05-06",,,"62",,"54"
"ARM00087593","LA PLATA, AR","1975-05-07",,,"65",,
"ARM00087593","LA PLATA, AR","1975-05-08",,,"68",,"54"
"ARM00087593","LA PLATA, AR","1975-05-09",,,"72",,
"ARM00087593","LA PLATA, AR","1975-05-10",,,"64",,
"ARM00087593","LA PLATA, AR","1975-05-11",,,"63",,"61"
"ARM00087593","LA PLATA, AR","1975-05-12",,,"60",,
"ARM00087593","LA PLATA, AR","1975-05-13",,,"60",,"32"
"ARM00087593","LA PLATA, AR","1975-05-14",,,"54",,
"ARM00087593","LA PLATA, AR","1975-05-15",,,"52",,
"ARM00087593","LA PLATA, AR","1975-05-16",,,"51",,"39"
"ARM00087593","LA PLATA, AR","1975-05-17",,,"52",,
"ARM00087593","LA PLATA, AR","1975-05-19",,,"54",,
"ARM00087593","LA PLATA, AR","1975-05-20",,,"56",,"45"
"ARM00087593","LA PLATA, AR","1975-05-21",,,"60",,"48"
"ARM00087593","LA PLATA, AR","1975-05-22",,,"63",,"52"
"ARM00087593","LA PLATA, AR","1975-05-23",,,"66",,"55"
"ARM00087593","LA PLATA, AR","1975-05-24",,,"64",,"54"
"ARM00087593","LA PLATA, AR","1975-05-25",,,"65",,"57"
"ARM00087593","LA PLATA, AR","1975-05-26",,,"61",,
"ARM00087593","LA PLATA, AR","1975-05-27",,,"64",,"55"
"ARM00087593","LA PLATA, AR","1975-05-28",,,"66",,"57"
"ARM00087593","LA PLATA, AR","1975-05-29",,,"68",,
"ARM00087593","LA PLATA, AR","1975-05-30",,,"63",,
"ARM00087593","LA PLATA, AR","1975-06-01",,,"49",,"43"
"ARM00087593","LA PLATA, AR","1975-06-02",,,"48",,
"ARM00087593","LA PLATA, AR","1975-06-03",,,"52",,
"ARM00087593","LA PLATA, AR","1975-06-04",,,"53",,"36"
"ARM00087593","LA PLATA, AR","1975-06-05",,,"53",,"41"
"ARM00087593","LA PLATA, AR","1975-06-06",,,"51",,"41"
"ARM00087593","LA PLATA, AR","1975-06-07",,,"51",,"36"
"ARM00087593","LA PLATA, AR","1975-06-08",,,"55",,"46"
"ARM00087593","LA PLATA, AR","1975-06-09",,,"54","61","48"
"ARM00087593","LA PLATA, AR","1975-06-10",,,"50",,"36"
"ARM00087593","LA PLATA, AR","1975-06-11",,,"55",,
"ARM00087593","LA PLATA, AR","1975-06-12",,,"56",,
"ARM00087593","LA PLATA, AR","1975-06-13",,,"47",,"32"
"ARM00087593","LA PLATA, AR","1975-06-14",,,"56",,"50"
"ARM00087593","LA PLATA, AR","1975-06-15",,,"59",,"50"
"ARM00087593","LA PLATA, AR","1975-06-16",,,"58",,
"ARM00087593","LA PLATA, AR","1975-06-17",,,"58",,"48"
"ARM00087593","LA PLATA, AR","1975-06-18",,,"64",,"54"
"ARM00087593","LA PLATA, AR","1975-06-20",,,"63",,"52"
"ARM00087593","LA PLATA, AR","1975-06-21",,,"55",,
"ARM00087593","LA PLATA, AR","1975-06-22",,,"53",,"41"
"ARM00087593","LA PLATA, AR","1975-06-23",,,"58",,"50"
"ARM00087593","LA PLATA, AR","1975-06-24",,,"51",,
"ARM00087593","LA PLATA, AR","1975-06-27",,,"60",,
"ARM00087593","LA PLATA, AR","1975-06-28",,,"52",,"43"
"ARM00087593","LA PLATA, AR","1975-06-29",,,"53",,
"ARM00087593","LA PLATA, AR","1975-06-30",,,"59",,
"ARM00087593","LA PLATA, AR","1975-07-01",,,"54",,
"ARM00087593","LA PLATA, AR","1975-07-02",,,"51",,
"ARM00087593","LA PLATA, AR","1975-07-03",,,"53",,
"ARM00087593","LA PLATA, AR","1975-07-04",,,"56",,
"ARM00087593","LA PLATA, AR","1975-07-05",,,"47",,"43"
"ARM00087593","LA PLATA, AR","1975-07-07",,,"55",,"46"
"ARM00087593","LA PLATA, AR","1975-07-08",,,"58",,"52"
"ARM00087593","LA PLATA, AR","1975-07-09",,,"55",,"46"
"ARM00087593","LA PLATA, AR","1975-07-10",,,"55",,"48"
"ARM00087593","LA PLATA, AR","1975-07-14",,,"54",,
"ARM00087593","LA PLATA, AR","1975-07-15",,,"44",,
"ARM00087593","LA PLATA, AR","1975-07-16",,,"36",,"30"
"ARM00087593","LA PLATA, AR","1975-07-18",,,"46",,"36"
"ARM00087593","LA PLATA, AR","1975-07-19",,,"46",,"39"
"ARM00087593","LA PLATA, AR","1975-07-20",,,"47",,"39"
"ARM00087593","LA PLATA, AR","1975-07-21",,,"43",,"28"
"ARM00087593","LA PLATA, AR","1975-07-22",,,"45",,
"ARM00087593","LA PLATA, AR","1975-07-23",,,"51",,
"ARM00087593","LA PLATA, AR","1975-07-24",,,"45",,"43"
"ARM00087593","LA PLATA, AR","1975-07-25",,,"42",,
"ARM00087593","LA PLATA, AR","1975-07-26",,,"40",,
"ARM00087593","LA PLATA, AR","1975-07-27",,,"40",,"30"
"ARM00087593","LA PLATA, AR","1975-07-28",,,"51",,
"ARM00087593","LA PLATA, AR","1975-07-29",,,"47",,"32"
"ARM00087593","LA PLATA, AR","1975-07-30",,,"50",,"36"
"ARM00087593","LA PLATA, AR","1975-07-31",,,"56",,"36"
"ARM00087593","LA PLATA, AR","1975-08-01",,,"58",,"48"
"ARM00087593","LA PLATA, AR","1975-08-02",,,"49",,"46"
"ARM00087593","LA PLATA, AR","1975-08-03",,,"49",,
"ARM00087593","LA PLATA, AR","1975-08-04",,,"45",,"36"
"ARM00087593","LA PLATA, AR","1975-08-05",,,"48",,"39"
"ARM00087593","LA PLATA, AR","1975-08-06",,,"46",,
"ARM00087593","LA PLATA, AR","1975-08-07",,,"56",,
"ARM00087593","LA PLATA, AR","1975-08-08",,,"49",,"37"
"ARM00087593","LA PLATA, AR","1975-08-09",,,"55",,
"ARM00087593","LA PLATA, AR","1975-08-10",,,"53",,"48"
"ARM00087593","LA PLATA, AR","1975-08-11",,,"52",,"50"
"ARM00087593","LA PLATA, AR","1975-08-12",,,"56",,"45"
"ARM00087593","LA PLATA, AR","1975-08-13",,,"50",,
"ARM00087593","LA PLATA, AR","1975-08-14",,,"50",,
"ARM00087593","LA PLATA, AR","1975-08-15",,,"53",,"41"
"ARM00087593","LA PLATA, AR","1975-08-16",,,"55",,"37"
"ARM00087593","LA PLATA, AR","1975-08-17",,,"52",,"39"
"ARM00087593","LA PLATA, AR","1975-08-18",,,"54",,"37"
"ARM00087593","LA PLATA, AR","1975-08-19",,,"60",,
"ARM00087593","LA PLATA, AR","1975-08-20",,,"62",,"54"
"ARM00087593","LA PLATA, AR","1975-08-21",,,"64",,"48"
"ARM00087593","LA PLATA, AR","1975-08-22",,,"55",,
"ARM00087593","LA PLATA, AR","1975-08-23",,,"54",,"41"
"ARM00087593","LA PLATA, AR","1975-08-24",,,"49",,
"ARM00087593","LA PLATA, AR","1975-08-25",,,"46",,
"ARM00087593","LA PLATA, AR","1975-08-26",,,"51",,"37"
"ARM00087593","LA PLATA, AR","1975-08-27",,,"50",,"45"
"ARM00087593","LA PLATA, AR","1975-08-28",,,"54",,"37"
"ARM00087593","LA PLATA, AR","1975-08-29",,,"52",,
